1.206705426943234238e+00,1.215761850862193905e+00,1.150818942172004533e+00,1.201222357304003507e+00,1.002234495282086968e+00,1.074797842557886796e+00,1.077325198513076954e+00,1.071614345148778291e+00,1.036333514101444475e+00,1.021943104707193850e+00,1.020484250404247506e+00
4.211087411867134200e+00,3.908413858475138003e+00,3.708719193423349658e+00,3.374836979588375474e+00,3.369905808930427682e+00,3.286187999164635887e+00,3.237733416339928283e+00,3.175776890888782233e+00,3.136729366351165282e+00,2.997273468501397975e+00,2.972843446030931869e+00
7.589467565023431117e-01,8.573062917802901639e-01,8.460967754494752580e-01,8.352047776971456283e-01,8.276124073346805554e-01,8.119193634649797264e-01,7.663756839731739046e-01,7.073343322727675409e-01,6.687368134960092192e-01,6.916511470418271745e-01,7.041508568420297154e-01
2.615822133069983568e+00,2.599571179283443723e+00,2.636461473631639407e+00,2.618708779941240294e+00,2.596738497792517197e+00,2.625116802848780573e+00,2.647089419934974597e+00,2.680061540112855578e+00,2.709558123473916336e+00,2.754939094701536639e+00,2.804411223431944933e+00
2.511757529069105654e+00,2.517045745359475450e+00,2.607789897946585889e+00,2.509547781220692553e+00,2.605121365109770881e+00,2.625992627874313978e+00,2.643437354768995995e+00,2.669319381814857284e+00,2.672045713465112993e+00,2.612078452697946584e+00,2.674794886546147055e+00
