B029,921.625,1642430008605621,6.264777537724958,-44.5
B029,921.625,1642430008616456,6.252505691421874,-44.5
B029,921.625,1642430008626732,6.234097921967246,-44.0
B029,921.625,1642430008635661,6.264777537724958,-44.5
B029,921.625,1642430008645324,6.283185307179586,-44.5
B029,921.625,1642430008655136,6.2463697682703305,-44.5
B029,921.625,1642430008662501,6.252505691421874,-44.5
B029,921.625,1642430008671160,6.252505691421874,-44.0
B029,921.625,1642430008679532,6.2463697682703305,-44.5
B029,921.625,1642430008688797,6.252505691421874,-44.5
B029,921.625,1642430008697741,6.264777537724958,-44.5
B029,921.625,1642430008708209,6.2463697682703305,-44.5
B029,921.625,1642430008716940,6.252505691421874,-44.5
B029,921.625,1642430008726355,6.2463697682703305,-44.0
B029,921.625,1642430008733803,6.240233845118788,-44.0
B029,921.625,1642430008744632,6.283185307179586,-44.0
B029,921.625,1642430008749353,6.258641614573416,-44.5
B029,921.625,1642430008760102,6.2463697682703305,-44.5
B029,921.625,1642430008772278,6.277049384028044,-44.5
B029,921.625,1642430008779805,6.2034183062095325,-44.5
B029,921.625,1642430008787415,6.258641614573416,-44.5
B029,921.625,1642430008797989,6.277049384028044,-44.5
B029,921.625,1642430008808292,6.22182607566416,-44.0
B029,921.625,1642430008815183,6.19728238305799,-44.5
B029,921.625,1642430008824354,6.240233845118788,-44.5
B029,921.625,1642430008831670,6.270913460876501,-44.5
B029,921.625,1642430008842791,6.258641614573416,-44.5
B029,921.625,1642430008848144,6.258641614573416,-44.5
B029,921.625,1642430008862234,0.03681553890925571,-43.5
B029,921.625,1642430008867490,6.031612457966341,-43.0
B029,921.625,1642430008879166,6.258641614573416,-44.5
B029,921.625,1642430008887274,6.2463697682703305,-44.5
B029,921.625,1642430008894399,6.2463697682703305,-44.5
B029,921.625,1642430008904935,6.240233845118788,-44.5
B029,921.625,1642430008916876,6.252505691421874,-44.5
B029,921.625,1642430008921429,6.270913460876501,-44.5
B029,921.625,1642430008933488,6.270913460876501,-44.5
B029,921.625,1642430008943326,6.240233845118788,-44.5
B029,921.625,1642430008951426,6.234097921967246,-44.5
B029,921.625,1642430008960505,6.2463697682703305,-44.5
B029,921.625,1642430008967234,6.252505691421874,-44.5
B029,921.625,1642430008979265,6.258641614573416,-44.5
B029,921.625,1642430008989945,6.252505691421874,-44.5
B029,921.625,1642430008997347,6.2463697682703305,-44.5
B029,921.625,1642430009004574,6.252505691421874,-44.5
B029,921.625,1642430009015508,6.2463697682703305,-44.5
B029,921.625,1642430009023936,6.240233845118788,-44.5
B029,921.625,1642430009032841,6.252505691421874,-44.5
B029,921.625,1642430009043512,6.252505691421874,-44.5
B029,921.625,1642430009049397,6.252505691421874,-44.5
B029,921.625,1642430009056547,6.240233845118788,-44.5
B029,921.625,1642430009070381,6.2034183062095325,-44.5
B029,921.625,1642430009077034,6.258641614573416,-44.5
B029,921.625,1642430009084374,6.240233845118788,-44.5
B029,921.625,1642430009094176,6.240233845118788,-44.5
B029,921.625,1642430009106480,6.270913460876501,-44.5
B029,921.625,1642430009113236,6.2463697682703305,-44.5
B029,921.625,1642430009121588,6.264777537724958,-44.5
B029,921.625,1642430009132228,6.258641614573416,-44.0
B029,921.625,1642430009141831,6.258641614573416,-44.5
B029,921.625,1642430009149677,6.264777537724958,-44.5
B029,920.625,1642430009165895,5.884350302329319,-44.0
B029,920.625,1642430009174924,5.915029918087033,-44.0
B029,920.625,1642430009181758,5.896622148632405,-44.0
B029,920.625,1642430009192843,5.890486225480862,-44.0
B029,920.625,1642430009202146,5.884350302329319,-44.0
B029,920.625,1642430009209683,5.915029918087033,-44.0
B029,920.625,1642430009217170,5.921165841238575,-44.0
B029,920.625,1642430009230209,5.896622148632405,-44.0
B029,920.625,1642430009238601,5.915029918087033,-44.0
B029,920.625,1642430009251881,5.915029918087033,-44.0
B029,920.625,1642430009262176,5.890486225480862,-44.0
B029,920.625,1642430009271887,5.921165841238575,-44.0
B029,920.625,1642430009281776,5.902758071783947,-44.0
B029,920.625,1642430009294183,5.915029918087033,-44.0
B029,920.625,1642430009311264,5.902758071783947,-44.0
B029,920.625,1642430009322392,5.896622148632405,-44.0
B029,920.625,1642430009337418,5.915029918087033,-44.0
B029,920.625,1642430009346361,5.896622148632405,-44.0
B029,920.625,1642430009352176,5.915029918087033,-44.0
B029,920.625,1642430009363606,5.915029918087033,-44.0
B029,920.625,1642430009370900,5.9088939949354895,-44.0
B029,920.625,1642430009384855,5.9088939949354895,-44.0
B029,920.625,1642430009390241,5.890486225480862,-44.0
B029,920.625,1642430009400805,5.896622148632405,-44.0
B029,920.625,1642430009406594,5.890486225480862,-44.0
B029,920.625,1642430009417393,5.915029918087033,-44.0
B029,920.625,1642430009432710,5.902758071783947,-44.0
B029,920.625,1642430009440843,5.915029918087033,-44.0
B029,920.625,1642430009447733,5.921165841238575,-44.0
B029,920.625,1642430009457133,5.9088939949354895,-44.0
B029,920.625,1642430009468881,5.9088939949354895,-44.0
B029,920.625,1642430009481772,5.902758071783947,-44.0
B029,920.625,1642430009492043,5.93343768754166,-44.0
B029,920.625,1642430009501759,5.890486225480862,-44.0
B029,920.625,1642430009511800,5.9088939949354895,-44.0
B029,920.625,1642430009519984,5.921165841238575,-44.0
B029,920.625,1642430009532531,5.890486225480862,-44.0
B029,920.625,1642430009540374,5.890486225480862,-43.5
B029,920.625,1642430009549756,5.896622148632405,-44.0
B029,920.625,1642430009556726,5.915029918087033,-44.0
B029,920.625,1642430009566474,5.902758071783947,-44.0
B029,920.625,1642430009574110,5.902758071783947,-44.0
B029,920.625,1642430009592797,5.884350302329319,-44.0
B029,920.625,1642430009602456,5.9088939949354895,-44.0
B029,920.625,1642430009608120,5.884350302329319,-44.0
B029,920.625,1642430009620691,5.890486225480862,-44.0
B029,920.625,1642430009626543,5.878214379177777,-44.0
B029,920.625,1642430009647124,5.902758071783947,-44.0
B029,920.625,1642430009656407,5.902758071783947,-44.0
B029,920.625,1642430009664814,5.9088939949354895,-44.0
B029,920.625,1642430009674472,5.896622148632405,-44.0
B029,920.625,1642430009679960,5.896622148632405,-44.0
B029,920.625,1642430009689130,5.896622148632405,-44.0
B029,920.625,1642430009699914,5.9088939949354895,-44.0
B029,920.625,1642430009708810,5.915029918087033,-44.0
B029,920.625,1642430009716397,5.9088939949354895,-44.0
B029,920.625,1642430009724141,5.896622148632405,-44.0
B029,920.625,1642430009737107,5.884350302329319,-44.0
B029,920.625,1642430009742835,5.921165841238575,-44.0
B029,920.625,1642430009752313,5.896622148632405,-44.0
B029,920.625,1642430009766033,5.9088939949354895,-44.0
B029,920.625,1642430009780760,5.878214379177777,-44.0
B029,920.625,1642430009798216,5.921165841238575,-44.0
B029,920.625,1642430009808100,5.896622148632405,-44.0
B029,920.625,1642430009821482,5.884350302329319,-44.0
B029,920.625,1642430009827526,5.9088939949354895,-44.0
B029,920.625,1642430009841125,5.921165841238575,-44.0
B029,920.625,1642430009856894,5.9088939949354895,-44.0
B029,920.625,1642430009865032,5.896622148632405,-44.0
B029,920.625,1642430009874488,5.915029918087033,-44.0
B029,920.625,1642430009881294,5.896622148632405,-44.0
B029,920.625,1642430009893597,5.896622148632405,-44.0
B029,920.625,1642430009899151,5.896622148632405,-44.0
B029,920.625,1642430009911755,5.896622148632405,-44.0
B029,920.625,1642430009922124,5.915029918087033,-44.0
B029,920.625,1642430009930223,5.896622148632405,-44.0
B029,920.625,1642430009937429,5.896622148632405,-44.0
B029,920.625,1642430009948081,5.915029918087033,-44.0
B029,920.625,1642430009953463,5.902758071783947,-44.0
B029,920.625,1642430009967489,5.902758071783947,-44.0
B029,920.625,1642430009977734,5.902758071783947,-44.0
B029,920.625,1642430009987185,5.896622148632405,-44.0
B029,920.625,1642430009998491,5.902758071783947,-44.0
B029,920.625,1642430010006687,5.902758071783947,-44.0
B029,920.625,1642430010013483,5.921165841238575,-44.0
B029,920.625,1642430010025425,5.896622148632405,-44.0
B029,920.625,1642430010033705,5.902758071783947,-44.0
B029,920.625,1642430010041444,5.915029918087033,-44.0
B029,920.625,1642430010049365,5.890486225480862,-44.0
B029,920.625,1642430010060010,5.890486225480862,-44.0
B029,920.625,1642430010067286,5.915029918087033,-44.0
B029,920.625,1642430010080546,5.884350302329319,-44.0
B029,920.625,1642430010085672,5.884350302329319,-44.0
B029,920.625,1642430010098716,5.902758071783947,-44.0
B029,920.625,1642430010107052,5.896622148632405,-44.0
B029,920.625,1642430010116023,5.896622148632405,-44.0
B029,920.625,1642430010125640,5.890486225480862,-44.0
B029,920.625,1642430010134589,5.896622148632405,-44.0
B029,920.625,1642430010145443,5.896622148632405,-44.0
B029,920.625,1642430010235817,5.884350302329319,-44.0
B029,920.625,1642430010241404,5.921165841238575,-44.0
B029,920.625,1642430010253387,5.896622148632405,-44.0
B029,920.625,1642430010260826,5.902758071783947,-44.0
B029,920.625,1642430010271438,5.890486225480862,-44.0
B029,920.625,1642430010280227,5.902758071783947,-44.0
B029,920.625,1642430010286516,5.896622148632405,-44.0
B029,920.625,1642430010406687,5.896622148632405,-44.0
B029,920.625,1642430010417580,5.902758071783947,-44.0
B029,920.625,1642430010428074,5.9088939949354895,-44.0
B029,920.625,1642430010434889,5.896622148632405,-44.0
B029,920.625,1642430010444668,5.896622148632405,-44.0
B029,920.625,1642430010579319,5.896622148632405,-44.0
B029,920.625,1642430010586021,5.902758071783947,-44.0
