1.988511095188371769e+00,1.958426602411911688e+00,2.328025024814808219e+00,2.327304518687165480e+00,2.730764708034238542e+00,2.705942109830270947e+00,3.083301383650138394e+00,3.073177110450092897e+00
1.994453929849130613e+00,1.992702402694963348e+00,2.365398374919659208e+00,2.365275656456628184e+00,2.734038178997860946e+00,2.735939956348923729e+00,2.906983827207283877e+00,3.113060610935119321e+00
2.783904427520458302e+00,2.037433282469708562e+00,2.040594616789090487e+00,2.625529222212687142e+00,2.596578303070424365e+00,2.944597226092900755e+00,2.982979040122418102e+00,3.193894093786274979e+00
3.425890426277932388e+00,3.180112615596699666e+00,2.290452456425817296e+00,2.288114961891896559e+00,2.675262494072558006e+00,2.677716863333174935e+00,3.221359654559845964e+00,3.219655231462196454e+00
2.168026180211706233e+00,2.165180534692150438e+00,2.397011718113475798e+00,2.548453415607345285e+00,2.579040062832458791e+00,3.067961575771282146e+00,3.069802352716744398e+00,3.347630494152117553e+00
3.557082306994247212e+00,3.256334416523639419e+00,2.438362504569523193e+00,2.439429621639356505e+00,2.828127014326206723e+00,2.820070280448962574e+00,3.400916142573407797e+00,3.394529041281158399e+00
2.450278645182664139e+00,2.304875860197625581e+00,2.425530421804775294e+00,2.707057732221459734e+00,2.717446965739412690e+00,3.259879616566751626e+00,3.272748010954015463e+00,3.503251182874830949e+00
3.728688936953298505e+00,3.664261743862100573e+00,2.608046245003388108e+00,2.606233358617705331e+00,3.167751062814790686e+00,3.166443142353541074e+00,3.397686709335753896e+00,3.547245350830662503e+00
