5.176766176520811058e+00,2.204967686694849327e+00,2.417290790720540983e+00,4.600030231343170684e+00,4.569126140126311242e+00,1.867731306917324474e+00,2.429630015668527321e+00,4.544831336559003176e+00,4.737132388115095516e+00
4.856983452582732674e+00,2.418609457135511231e+00,2.448512956122268491e+00,4.581224244957304848e+00,4.937953480453656674e+00,2.115505063876234271e+00,2.380211861441313914e+00,4.539951361406799890e+00,5.120098276118887348e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
