1.650533313699667000e+15,4.786020058203206418e-01
1.650533313701553000e+15,4.786020058203206418e-01
1.650533313703439000e+15,4.786020058203206418e-01
1.650533313705325000e+15,4.786020058203206418e-01
1.650533313707210750e+15,4.786020058203206418e-01
1.650533313709096750e+15,4.786020058203206418e-01
1.650533313710982750e+15,4.786020058203206418e-01
1.650533313712868750e+15,4.786020058203206418e-01
1.650533313714754750e+15,4.786020058203206418e-01
1.650533313716640750e+15,4.786020058203205862e-01
1.650533313718526750e+15,4.786020058203206418e-01
1.650533313720412750e+15,4.786020058203206418e-01
1.650533313722298500e+15,4.786020058203206418e-01
1.650533313724184500e+15,4.786020058203206418e-01
1.650533313726070500e+15,4.786020058203206418e-01
1.650533313727956500e+15,4.786020058203206418e-01
1.650533313729842500e+15,4.786020058203205307e-01
1.650533313731728500e+15,4.786020058203206418e-01
1.650533313733614500e+15,4.786020058203205862e-01
1.650533313735500500e+15,4.786020058203205862e-01
1.650533313737386250e+15,4.786020058203206418e-01
1.650533313739272250e+15,4.786020058203206418e-01
1.650533313741158250e+15,4.786020058203206418e-01
1.650533313743044250e+15,4.786020058203206418e-01
1.650533313744930250e+15,4.786020058203206418e-01
1.650533313746816250e+15,4.786020058203206418e-01
1.650533313748702250e+15,4.786020058203206418e-01
1.650533313750588250e+15,4.786020058203206418e-01
1.650533313752474000e+15,4.786020058203206973e-01
1.650533313754360000e+15,4.786020058203206418e-01
1.650533313756246000e+15,4.786020058203206418e-01
1.650533313758132000e+15,4.786020058203206418e-01
1.650533313760018000e+15,4.786020058203206418e-01
1.650533313761904000e+15,4.786020058203206973e-01
1.650533313763790000e+15,4.786020058203206418e-01
1.650533313765676000e+15,4.786020058203206418e-01
1.650533313767561750e+15,4.786020058203206418e-01
1.650533313769447750e+15,4.786020058203206418e-01
1.650533313771333750e+15,4.786020058203206418e-01
1.650533313773219750e+15,4.786020058203206418e-01
1.650533313775105750e+15,4.786020058203206973e-01
1.650533313776991750e+15,4.786020058203206973e-01
1.650533313778877750e+15,4.786020058203206973e-01
1.650533313780763750e+15,4.786020058203206973e-01
1.650533313782649500e+15,4.786020058203206973e-01
1.650533313784535500e+15,4.786020058203206418e-01
1.650533313786421500e+15,4.786020058203206418e-01
1.650533313788307500e+15,4.786020058203206973e-01
1.650533313790193500e+15,4.786020058203205862e-01
1.650533313792079500e+15,4.786020058203206418e-01
1.650533313793965500e+15,4.786020058203206418e-01
1.650533313795851500e+15,4.786020058203205307e-01
1.650533313797737250e+15,4.786020058203206418e-01
1.650533313799623250e+15,4.786020058203206418e-01
1.650533313801509250e+15,4.786020058203206418e-01
1.650533313803395250e+15,4.786020058203206418e-01
1.650533313805281250e+15,4.786020058203206418e-01
1.650533313807167250e+15,4.786020058203206418e-01
1.650533313809053250e+15,4.786020058203206418e-01
1.650533313810939250e+15,4.786020058203206418e-01
1.650533313812825000e+15,4.786020058203206418e-01
1.650533313814711000e+15,4.786020058203205307e-01
1.650533313816597000e+15,4.786020058203204752e-01
1.650533313818483000e+15,4.786020058203203087e-01
1.650533313820369000e+15,4.786020058203201977e-01
1.650533313822255000e+15,4.786020058203200866e-01
1.650533313824141000e+15,4.786020058203200866e-01
1.650533313826027000e+15,4.786020058203199756e-01
1.650533313827912750e+15,4.786020058203198646e-01
1.650533313829798750e+15,4.786020058203197536e-01
1.650533313831684750e+15,4.786020058203196426e-01
1.650533313833570750e+15,4.786020058203195870e-01
1.650533313835456750e+15,4.786020058203196981e-01
1.650533313837342750e+15,4.786020058203198646e-01
1.650533313839228750e+15,4.786020058203200866e-01
1.650533313841114750e+15,4.786020058203202532e-01
1.650533313843000500e+15,4.786020058203204197e-01
1.650533313844886500e+15,4.786020058203205307e-01
1.650533313846772500e+15,4.786020058203206418e-01
1.650533313848658500e+15,4.786020058203205862e-01
1.650533313850544500e+15,4.786020058203206418e-01
1.650533313852430500e+15,4.786020058203206418e-01
1.650533313854316500e+15,4.786020058203206418e-01
1.650533313856202500e+15,4.786020058203206418e-01
1.650533313858088250e+15,4.786020058203205862e-01
1.650533313859974250e+15,4.786020058203206418e-01
1.650533313861860250e+15,4.786020058203205862e-01
1.650533313863746250e+15,4.786020058203206418e-01
1.650533313865632250e+15,4.786020058203206418e-01
1.650533313867518250e+15,4.786020058203205862e-01
1.650533313869404250e+15,4.786020058203206418e-01
1.650533313871290000e+15,4.786020058203206418e-01
1.650533313873176000e+15,4.786020058203206418e-01
1.650533313875062000e+15,4.786020058203206418e-01
1.650533313876948000e+15,4.786020058203206418e-01
1.650533313878834000e+15,4.793651400851913769e-01
1.650533313880720000e+15,4.803189314858184455e-01
1.650533313882606000e+15,4.812727228864455697e-01
1.650533313884492000e+15,4.822265142870726384e-01
1.650533313886377750e+15,4.831801792572383292e-01
1.650533313888263750e+15,4.841339706578654534e-01
1.650533313890149750e+15,4.847379289718627415e-01
1.650533313892035750e+15,4.847379289718627415e-01
1.650533313893921750e+15,4.847379289718627415e-01
1.650533313895807750e+15,4.847379289718627415e-01
1.650533313897693750e+15,4.847379289718627415e-01
1.650533313899579750e+15,4.847379289718627415e-01
1.650533313901465500e+15,4.847379289718627415e-01
1.650533313903351500e+15,4.847379289718627970e-01
1.650533313905237500e+15,4.847379289718627415e-01
1.650533313907123500e+15,4.847379289718627415e-01
1.650533313909009500e+15,4.847379289718627415e-01
1.650533313910895500e+15,4.847379289718627415e-01
1.650533313912781500e+15,4.845829511543366386e-01
1.650533313914667500e+15,4.835555762374500466e-01
1.650533313916553250e+15,4.825283375049373991e-01
1.650533313918439250e+15,4.815009625880508071e-01
1.650533313920325250e+15,4.804735876711642151e-01
1.650533313922211250e+15,4.794462127542776786e-01
1.650533313924097250e+15,4.786020058203195870e-01
1.650533313925983250e+15,4.786020058203197536e-01
1.650533313927869250e+15,4.786020058203198646e-01
1.650533313929755250e+15,4.786020058203200866e-01
1.650533313931641000e+15,4.786020058203203087e-01
1.650533313933527000e+15,4.786020058203204197e-01
1.650533313935413000e+15,4.786020058203206418e-01
1.650533313937299000e+15,4.778660640013285832e-01
1.650533313939185000e+15,4.766234621475962108e-01
1.650533313941071000e+15,4.753808602938638939e-01
1.650533313942957000e+15,4.741382584401315770e-01
1.650533313944843000e+15,4.728956565863992045e-01
1.650533313946728750e+15,4.724660826687780979e-01
1.650533313948614750e+15,4.724660826687780979e-01
1.650533313950500750e+15,4.724660826687781534e-01
1.650533313952386750e+15,4.724660826687780979e-01
1.650533313954272750e+15,4.724660826687780979e-01
1.650533313956158750e+15,4.724660826687780979e-01
1.650533313958044750e+15,4.724660826687780979e-01
1.650533313959930750e+15,4.724660826687780979e-01
1.650533313961816500e+15,4.724660826687780979e-01
1.650533313963702500e+15,4.724660826687781534e-01
1.650533313965588500e+15,4.724660826687780979e-01
1.650533313967474500e+15,4.724660826687780424e-01
1.650533313969360500e+15,4.724660826687779869e-01
1.650533313971246500e+15,4.724660826687779869e-01
1.650533313973132500e+15,4.724660826687779314e-01
1.650533313975018500e+15,4.724660826687779314e-01
1.650533313976904250e+15,4.724660826687778759e-01
1.650533313978790250e+15,4.724660826687778759e-01
1.650533313980676250e+15,4.724660826687777648e-01
1.650533313982562250e+15,4.724660826687777648e-01
1.650533313984448250e+15,4.724660826687777093e-01
1.650533313986334250e+15,4.724660826687776538e-01
1.650533313988220250e+15,4.724660826687776538e-01
1.650533313990106250e+15,4.724660826687776538e-01
1.650533313991992000e+15,4.724660826687776538e-01
1.650533313993878000e+15,4.724660826687776538e-01
1.650533313995764000e+15,4.724660826687776538e-01
1.650533313997650000e+15,4.724660826687776538e-01
1.650533313999536000e+15,4.724660826687776538e-01
1.650533314001422000e+15,4.724660826687776538e-01
1.650533314003308000e+15,4.724660826687776538e-01
1.650533314005194000e+15,4.724660826687776538e-01
1.650533314007079750e+15,4.724660826687776538e-01
1.650533314008965750e+15,4.724660826687776538e-01
1.650533314010851750e+15,4.724660826687777093e-01
1.650533314012737750e+15,4.724660826687776538e-01
1.650533314014623750e+15,4.724660826687776538e-01
1.650533314016509750e+15,4.724660826687776538e-01
1.650533314018395750e+15,4.724660826687777093e-01
1.650533314020281750e+15,4.724660826687776538e-01
1.650533314022167500e+15,4.724660826687776538e-01
1.650533314024053500e+15,4.724660826687776538e-01
1.650533314025939500e+15,4.724660826687777093e-01
1.650533314027825500e+15,4.724660826687776538e-01
1.650533314029711500e+15,4.724660826687776538e-01
1.650533314031597500e+15,4.724660826687777093e-01
1.650533314033483500e+15,4.724660826687776538e-01
1.650533314035369250e+15,4.724660826687777648e-01
1.650533314037255250e+15,4.724660826687776538e-01
1.650533314039141250e+15,4.724660826687776538e-01
1.650533314041027250e+15,4.724660826687776538e-01
1.650533314042913250e+15,4.724660826687775428e-01
1.650533314044799250e+15,4.724660826687775428e-01
1.650533314046685250e+15,4.724660826687775428e-01
1.650533314048571250e+15,4.724660826687774873e-01
1.650533314050457000e+15,4.724660826687774318e-01
1.650533314052343000e+15,4.724660826687773763e-01
1.650533314054229000e+15,4.724660826687774873e-01
1.650533314056115000e+15,4.724660826687774318e-01
1.650533314058001000e+15,4.724660826687774318e-01
1.650533314059887000e+15,4.724660826687774318e-01
1.650533314061773000e+15,4.724660826687774318e-01
1.650533314063659000e+15,4.724660826687774873e-01
1.650533314065544750e+15,4.724660826687775428e-01
1.650533314067430750e+15,4.724660826687775428e-01
1.650533314069316750e+15,4.724660826687775428e-01
1.650533314071202750e+15,4.724660826687776538e-01
1.650533314073088750e+15,4.724660826687775983e-01
1.650533314074974750e+15,4.724660826687776538e-01
1.650533314076860750e+15,4.724660826687776538e-01
1.650533314078746750e+15,4.724660826687776538e-01
1.650533314080632500e+15,4.724660826687776538e-01
1.650533314082518500e+15,4.724660826687777093e-01
1.650533314084404500e+15,4.724660826687777093e-01
1.650533314086290500e+15,4.724660826687776538e-01
1.650533314088176500e+15,4.724660826687775428e-01
1.650533314090062500e+15,4.724660826687775428e-01
1.650533314091948500e+15,4.724660826687774873e-01
1.650533314093834500e+15,4.724660826687774873e-01
1.650533314095720250e+15,4.724660826687774318e-01
1.650533314097606250e+15,4.724660826687774873e-01
1.650533314099492250e+15,4.724660826687775428e-01
1.650533314101378250e+15,4.724660826687775428e-01
1.650533314103264250e+15,4.724660826687776538e-01
1.650533314105150250e+15,4.724660826687776538e-01
1.650533314107036250e+15,4.724660826687775983e-01
1.650533314108922250e+15,4.724660826687776538e-01
1.650533314110808000e+15,4.724660826687777093e-01
1.650533314112694000e+15,4.724660826687776538e-01
1.650533314114580000e+15,4.724660826687776538e-01
1.650533314116466000e+15,4.724660826687776538e-01
1.650533314118352000e+15,4.724660826687776538e-01
1.650533314120238000e+15,4.724660826687776538e-01
1.650533314122124000e+15,4.724660826687776538e-01
1.650533314124010000e+15,4.724660826687775983e-01
1.650533314125895750e+15,4.724660826687775983e-01
1.650533314127781750e+15,4.724660826687775428e-01
1.650533314129667750e+15,4.724660826687775428e-01
1.650533314131553750e+15,4.724660826687775428e-01
1.650533314133439750e+15,4.724660826687775428e-01
1.650533314135325750e+15,4.724660826687774873e-01
1.650533314137211750e+15,4.724660826687774873e-01
1.650533314139097750e+15,4.724660826687774873e-01
1.650533314140983500e+15,4.724660826687774318e-01
1.650533314142869500e+15,4.724660826687774318e-01
1.650533314144755500e+15,4.724660826687774318e-01
1.650533314146641500e+15,4.724660826687774318e-01
1.650533314148527500e+15,4.724660826687774318e-01
1.650533314150413500e+15,4.724660826687773763e-01
1.650533314152299500e+15,4.724660826687774318e-01
1.650533314154185500e+15,4.724660826687774318e-01
1.650533314156071250e+15,4.724660826687774873e-01
1.650533314157957250e+15,4.724660826687774873e-01
1.650533314159843250e+15,4.724660826687774873e-01
1.650533314161729250e+15,4.724660826687774318e-01
1.650533314163615250e+15,4.724660826687774318e-01
1.650533314165501250e+15,4.724660826687774873e-01
1.650533314167387250e+15,4.724660826687774318e-01
1.650533314169273250e+15,4.724660826687774318e-01
1.650533314171159000e+15,4.724660826687774873e-01
1.650533314173045000e+15,4.724660826687774873e-01
1.650533314174931000e+15,4.724660826687774318e-01
1.650533314176817000e+15,4.724660826687774318e-01
1.650533314178703000e+15,4.724660826687774318e-01
1.650533314180589000e+15,4.724660826687773763e-01
1.650533314182475000e+15,4.724660826687774318e-01
1.650533314184361000e+15,4.724660826687774318e-01
1.650533314186246750e+15,4.724660826687773763e-01
1.650533314188132750e+15,4.724660826687774318e-01
1.650533314190018750e+15,4.724660826687773207e-01
1.650533314191904750e+15,4.724660826687773207e-01
1.650533314193790750e+15,4.724660826687773207e-01
1.650533314195676750e+15,4.724660826687773207e-01
1.650533314197562750e+15,4.724660826687772097e-01
1.650533314199448500e+15,4.724660826687772097e-01
1.650533314201334500e+15,4.724660826687771542e-01
1.650533314203220500e+15,4.724660826687772652e-01
1.650533314205106500e+15,4.724660826687772097e-01
1.650533314206992500e+15,4.724660826687772652e-01
1.650533314208878500e+15,4.724660826687772097e-01
1.650533314210764500e+15,4.724660826687772652e-01
1.650533314212650500e+15,4.724660826687772097e-01
1.650533314214536250e+15,4.724660826687772097e-01
1.650533314216422250e+15,4.724660826687772097e-01
1.650533314218308250e+15,4.724660826687773207e-01
1.650533314220194250e+15,4.724660826687773207e-01
1.650533314222080250e+15,4.724660826687773207e-01
1.650533314223966250e+15,4.724660826687773763e-01
1.650533314225852250e+15,4.724660826687773207e-01
1.650533314227738250e+15,4.724660826687773763e-01
1.650533314229624000e+15,4.724660826687774318e-01
1.650533314231510000e+15,4.724660826687774318e-01
1.650533314233396000e+15,4.724660826687774318e-01
1.650533314235282000e+15,4.724660826687774318e-01
1.650533314237168000e+15,4.724660826687774318e-01
1.650533314239054000e+15,4.724660826687774318e-01
1.650533314240940000e+15,4.724660826687774318e-01
1.650533314242826000e+15,4.724660826687774318e-01
1.650533314244711750e+15,4.724660826687774318e-01
1.650533314246597750e+15,4.724660826687774318e-01
1.650533314248483750e+15,4.724660826687774318e-01
1.650533314250369750e+15,4.724660826687774873e-01
