5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01
5.201662194953063922e-01,5.201662194953063922e-01,5.201662194953063922e-01,5.201662194953063922e-01,5.201662194953063922e-01,5.201662194953063922e-01,5.201662194953063922e-01,5.201662194953063922e-01
6.135923151543208262e-03,6.135923151543208262e-03,6.135923151543208262e-03,6.135923151543208262e-03,6.135923151543208262e-03,6.135923151543208262e-03,6.135923151543208262e-03,6.135923151543208262e-03
4.724660826687765991e-01,4.724660826687765991e-01,4.724660826687765991e-01,4.724660826687765991e-01,4.724660826687765991e-01,4.724660826687765991e-01,4.724660826687765991e-01,4.724660826687765991e-01
3.436116964863840106e-01,3.436116964863840106e-01,3.436116964863840106e-01,3.436116964863840106e-01,3.436116964863840106e-01,3.436116964863840106e-01,3.436116964863840106e-01,3.436116964863840106e-01
2.577087723647876749e-01,2.577087723647876749e-01,2.577087723647876749e-01,2.577087723647876749e-01,2.577087723647876749e-01,2.577087723647876749e-01,2.577087723647876749e-01,2.577087723647876749e-01
6.939005632596270332e-03,6.939005632596270332e-03,6.939005632596270332e-03,6.939005632596270332e-03,6.939005632596270332e-03,6.939005632596270332e-03,6.939005632596270332e-03,6.939005632596270332e-03
8.488169079997646138e-01,8.488169079997646138e-01,8.488169079997646138e-01,8.488169079997646138e-01,8.488169079997646138e-01,8.488169079997646138e-01,8.488169079997646138e-01,8.488169079997646138e-01
5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01,5.829126993965436654e-01
