4.978621293802957481e+00,6.984344415703460651e-01,3.922157150078946053e+00,5.262790799809578424e+00,4.180060962745191233e+00,7.446003172152080296e-01,3.779611974121309004e+00,5.120342864516810977e+00,4.892906177608174367e+00
4.951818319038347127e+00,7.026445052921175272e-01,4.132105681977799705e+00,5.229514968868290481e+00,4.675117487143707784e+00,1.385166007967953750e+00,3.918111948251672416e+00,4.987726525203935779e+00,4.535319076667069460e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
