B034,921.625,1642427310498031,6.056156150572511,-53.5
B034,921.625,1642427310503825,6.062292073724054,-53.5
B034,921.625,1642427310513501,6.092971689481767,-53.5
B034,921.625,1642427310524452,6.062292073724054,-53.5
B034,921.625,1642427310531734,6.062292073724054,-53.5
B034,921.625,1642427310542755,6.105243535784852,-53.5
B034,921.625,1642427310548860,6.043884304269426,-53.5
B034,921.625,1642427310559675,6.056156150572511,-53.5
B034,921.625,1642427310571029,6.086835766330224,-53.5
B034,921.625,1642427310579404,6.050020227420969,-53.5
B034,921.625,1642427310585655,6.062292073724054,-53.5
B034,921.625,1642427310595999,6.062292073724054,-53.5
B034,921.625,1642427310607778,6.074563920027139,-53.5
B034,921.625,1642427310613238,6.056156150572511,-53.5
B034,921.625,1642427310621124,6.068427996875596,-53.5
B034,921.625,1642427310632941,6.062292073724054,-53.5
B034,921.625,1642427310640481,6.074563920027139,-53.5
B034,921.625,1642427310651092,6.062292073724054,-53.5
B034,921.625,1642427310661239,6.068427996875596,-53.5
B034,921.625,1642427310669381,6.074563920027139,-53.5
B034,921.625,1642427310677147,6.050020227420969,-53.5
B034,921.625,1642427310688727,6.068427996875596,-53.5
B034,921.625,1642427310695043,6.086835766330224,-53.5
B034,921.625,1642427310705117,6.074563920027139,-53.5
B034,921.625,1642427310713375,6.050020227420969,-53.5
B034,921.625,1642427310723958,6.056156150572511,-53.5
B034,921.625,1642427310731846,6.074563920027139,-53.5
B034,921.625,1642427310739499,6.062292073724054,-53.5
B034,921.625,1642427310750247,6.062292073724054,-53.5
B034,921.625,1642427310757448,6.080699843178682,-53.5
B034,921.625,1642427310768206,6.074563920027139,-53.5
B034,921.625,1642427310777177,6.050020227420969,-53.5
B034,920.625,1642427310791377,5.688000761479957,-53.5
B034,920.625,1642427310802548,5.675728915176872,-53.0
B034,920.625,1642427310809272,5.688000761479957,-53.0
B034,920.625,1642427310821131,5.688000761479957,-53.5
B034,920.625,1642427310827833,5.651185222570702,-53.5
B034,920.625,1642427310839024,5.681864838328415,-53.5
B034,920.625,1642427310845461,5.675728915176872,-53.5
B034,920.625,1642427310857107,5.6941366846315,-53.5
B034,920.625,1642427310866522,5.6941366846315,-53.5
B034,920.625,1642427310874157,5.700272607783043,-53.5
B034,920.625,1642427310884183,5.688000761479957,-53.5
B034,920.625,1642427310891470,5.688000761479957,-53.5
B034,920.625,1642427310902826,5.675728915176872,-53.0
B034,920.625,1642427310910120,5.681864838328415,-53.0
B034,920.625,1642427310917466,5.6573211457222445,-53.5
B034,920.625,1642427310925850,5.6941366846315,-53.5
B034,920.625,1642427310939137,5.66959299202533,-53.5
B034,920.625,1642427310947862,5.675728915176872,-53.5
B034,920.625,1642427310955990,5.675728915176872,-53.5
B034,920.625,1642427310962290,5.675728915176872,-53.0
B034,920.625,1642427310973274,5.675728915176872,-53.5
B034,920.625,1642427310981220,5.6941366846315,-53.0
B034,920.625,1642427310993024,5.688000761479957,-53.5
B034,920.625,1642427311002779,5.675728915176872,-53.5
B034,920.625,1642427311011425,5.681864838328415,-53.5
B034,920.625,1642427311020953,5.688000761479957,-53.5
B034,920.625,1642427311026647,5.681864838328415,-53.5
B034,920.625,1642427311036720,5.688000761479957,-53.5
B034,920.625,1642427311044728,5.675728915176872,-53.5
B034,920.625,1642427311053311,5.681864838328415,-53.5
B034,920.625,1642427311066839,5.688000761479957,-53.0
B034,920.625,1642427311074354,5.675728915176872,-53.5
B034,920.625,1642427311082469,5.675728915176872,-53.0
