2.773879493192846990e+00,2.743817490011155158e+00,2.747824007305020189e+00,2.749653257614595780e+00,2.763795099544816836e+00,2.762602661454875097e+00,2.743047079076862627e+00,2.754909182823955582e+00,2.761452143575068519e+00,2.765668848030149007e+00,2.773831314607888565e+00,2.749761862903079557e+00,2.751052507814759185e+00,2.764882371641725012e+00,2.766062356863173921e+00,2.766038063049791162e+00
2.662265493215199896e+00,2.666833347116904118e+00,2.678210143429672119e+00,2.679892326995995777e+00,2.680840606028506379e+00,2.662079372053898219e+00,2.674309340961638970e+00,2.681584354289300087e+00,2.686530280223573541e+00,2.691525669027619472e+00,2.666854006790814857e+00,2.680505919311150453e+00,2.687652338897788873e+00,2.694732250226492987e+00,2.698651904105666688e+00,2.676883303961646199e+00
2.599394958282924328e+00,2.605346745868742708e+00,2.608809288620000721e+00,2.603638493920438890e+00,2.595495493102505158e+00,2.593946619297260447e+00,2.609017249677199057e+00,2.613301701463842441e+00,2.612756361033479191e+00,2.589244879798596966e+00,2.599084429285482667e+00,2.610127309848489841e+00,2.615452738100449981e+00,2.618923563317484771e+00,2.592286799344358794e+00,2.592663528571023335e+00
2.506814037742473911e+00,2.528516444121181372e+00,2.526693614060671056e+00,2.497612909494562494e+00,2.508996848286583869e+00,2.504754629572960578e+00,2.528579199110212450e+00,2.528116110570473030e+00,2.513427520950623162e+00,2.520345043836945909e+00,2.527357527438710338e+00,2.531872522948648729e+00,2.529875203842954168e+00,2.511597375555175038e+00,2.520706693934647191e+00,2.520911262173074707e+00
2.423576016652804199e+00,2.421814779451899380e+00,2.409656561355321358e+00,2.414184979585354718e+00,2.416109975083879480e+00,2.428587124805957398e+00,2.425715657220672394e+00,2.407156740812100182e+00,2.410317963274346997e+00,2.429996010320621735e+00,2.431331658238962135e+00,2.427417074811187625e+00,2.408856199570632128e+00,2.416779284805148809e+00,2.424170893733944343e+00,2.426875604957230870e+00
2.343980529956728009e+00,2.324287689804323875e+00,2.332771783546554012e+00,2.339588092672116204e+00,2.335263537385682042e+00,2.339163002566101657e+00,2.321659559888088253e+00,2.334024126352337358e+00,2.334173980938211823e+00,2.344725474955817290e+00,2.342742658667810396e+00,2.325691872217850786e+00,2.328152747939033151e+00,2.339364529548114469e+00,2.340940699927763546e+00,2.344530708345720083e+00
2.239139956224457606e+00,2.240671791584667005e+00,2.252119793660411595e+00,2.254473268771818528e+00,2.255156288963609867e+00,2.244600971940927447e+00,2.245293360638539237e+00,2.257423999073339793e+00,2.257513083911115270e+00,2.261666542018108572e+00,2.246853445203597310e+00,2.248418136317565708e+00,2.257084721954095485e+00,2.254464325044339912e+00,2.260519540310884867e+00,2.247661831144876832e+00
2.165699408129776682e+00,2.173861322816603714e+00,2.174275731569757841e+00,2.175568252418810467e+00,2.165980872494524867e+00,2.162558915352319033e+00,2.171762800079632516e+00,2.174957500808817557e+00,2.177070568465660383e+00,2.161496928653013683e+00,2.166487508351075064e+00,2.178074002589311942e+00,2.168812837026005802e+00,2.174353253617191228e+00,2.165350076656515910e+00,2.161831819696815593e+00
2.099070091461037180e+00,2.098710889319356898e+00,2.099370706743644899e+00,2.086844667362480532e+00,2.091886706136274920e+00,2.090622204662473393e+00,2.100661181490377505e+00,2.090187612232137226e+00,2.083480044377744367e+00,2.090439554449590176e+00,2.096089785930288940e+00,2.097178993452692097e+00,2.103348147494818132e+00,2.088409293569518876e+00,2.092171078467716328e+00,2.095445395545262102e+00
2.024122832660698812e+00,2.032321942712338902e+00,2.016632502985978626e+00,2.022790217266472013e+00,2.031685195970196922e+00,2.025586447357396125e+00,2.029940270008523839e+00,2.023110112838509167e+00,2.021356590361905070e+00,2.024348004152497271e+00,2.028244007083232159e+00,2.031279993497926650e+00,2.021305429558644562e+00,2.024258919314722238e+00,2.025422781041597897e+00,2.033857816969721455e+00
1.968531496363282063e+00,1.959269725568500320e+00,1.964884674112837626e+00,1.966898056786748672e+00,1.968392347162640110e+00,1.971657344006521484e+00,1.954291523766306105e+00,1.954262851228214526e+00,1.966533584034674709e+00,1.968462584378202651e+00,1.972051925182009668e+00,1.963074315728318364e+00,1.964240894483994637e+00,1.967826648365297526e+00,1.972420387623135873e+00,1.967702898654678068e+00
1.922626782731970518e+00,1.921265819744768955e+00,1.923105545418419160e+00,1.919258324439165220e+00,1.922952439632493515e+00,1.915109271641457278e+00,1.923816438780312055e+00,1.919894954561024880e+00,1.925610304998316868e+00,1.923471175826220403e+00,1.919901135435994943e+00,1.916278018908418534e+00,1.921015940521403120e+00,1.918498638715642413e+00,1.921723931654273798e+00,1.918578068141552961e+00
